start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1770975360,1770975420,2026-02-13T09:36:00+00:00,2026-02-13T09:37:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,109565.0,2173.0,0.0,109565.0,109565.0,2173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975420,1770975480,2026-02-13T09:37:00+00:00,2026-02-13T09:38:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,120007.0,2456.0,8192.0,111815.0,111815.0,2456.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975480,1770975540,2026-02-13T09:38:00+00:00,2026-02-13T09:39:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,292468.0,1170.0,192640.0,99828.0,99828.0,1170.0,192640.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975540,1770975600,2026-02-13T09:39:00+00:00,2026-02-13T09:40:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,109815.0,1344.0,4096.0,105719.0,105719.0,1344.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975600,1770975660,2026-02-13T09:40:00+00:00,2026-02-13T09:41:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,300368.0,1708.0,191616.0,108752.0,108752.0,1708.0,191616.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975660,1770975720,2026-02-13T09:41:00+00:00,2026-02-13T09:42:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,392482.0,1793.0,287872.0,104610.0,104610.0,1793.0,287872.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975720,1770975780,2026-02-13T09:42:00+00:00,2026-02-13T09:43:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,112062.0,1606.0,0.0,112062.0,112062.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975780,1770975840,2026-02-13T09:43:00+00:00,2026-02-13T09:44:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,304186.0,2047.0,95360.0,208826.0,208826.0,2047.0,95360.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975840,1770975900,2026-02-13T09:44:00+00:00,2026-02-13T09:45:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,100033.0,726.0,96256.0,3777.0,3777.0,726.0,96256.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975900,1770975960,2026-02-13T09:45:00+00:00,2026-02-13T09:46:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,19.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,147353.0,3968.0,6144.0,141209.0,141209.0,3968.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975960,1770976020,2026-02-13T09:46:00+00:00,2026-02-13T09:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1770976020,1770976080,2026-02-13T09:47:00+00:00,2026-02-13T09:48:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,302366.0,3495.0,290048.0,12318.0,12318.0,3495.0,290048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976080,1770976140,2026-02-13T09:48:00+00:00,2026-02-13T09:49:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,3684.0,2597.0,0.0,3684.0,3684.0,2597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976140,1770976200,2026-02-13T09:49:00+00:00,2026-02-13T09:50:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,6197.0,2764.0,0.0,6197.0,6197.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976200,1770976260,2026-02-13T09:50:00+00:00,2026-02-13T09:51:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,6.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,203511.0,1155.0,4096.0,199415.0,199415.0,1155.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976260,1770976320,2026-02-13T09:51:00+00:00,2026-02-13T09:52:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,197217.0,2351.0,191616.0,5601.0,5601.0,2351.0,191616.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976320,1770976380,2026-02-13T09:52:00+00:00,2026-02-13T09:53:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,110734.0,1852.0,0.0,110734.0,110734.0,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976380,1770976440,2026-02-13T09:53:00+00:00,2026-02-13T09:54:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,109168.0,850.0,0.0,109168.0,109168.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976440,1770976500,2026-02-13T09:54:00+00:00,2026-02-13T09:55:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,25107.0,1991.0,0.0,25107.0,25107.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976500,1770976560,2026-02-13T09:55:00+00:00,2026-02-13T09:56:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,3931.0,395.0,0.0,3931.0,3931.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976560,1770976620,2026-02-13T09:56:00+00:00,2026-02-13T09:57:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,121491.0,1980.0,0.0,121491.0,121491.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976620,1770976680,2026-02-13T09:57:00+00:00,2026-02-13T09:58:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,109047.0,911.0,0.0,109047.0,109047.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976680,1770976740,2026-02-13T09:58:00+00:00,2026-02-13T09:59:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,292075.0,1279.0,191616.0,100459.0,100459.0,1279.0,191616.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976740,1770976800,2026-02-13T09:59:00+00:00,2026-02-13T10:00:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,120722.0,1754.0,0.0,120722.0,120722.0,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976800,1770976860,2026-02-13T10:00:00+00:00,2026-02-13T10:01:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,19290.0,1830.0,0.0,19290.0,19290.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976860,1770976920,2026-02-13T10:01:00+00:00,2026-02-13T10:02:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,105102.0,1243.0,0.0,105102.0,105102.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976920,1770976980,2026-02-13T10:02:00+00:00,2026-02-13T10:03:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,116766.0,2429.0,0.0,116766.0,116766.0,2429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770976980,1770977040,2026-02-13T10:03:00+00:00,2026-02-13T10:04:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,2572.0,258.0,0.0,2572.0,2572.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977040,1770977100,2026-02-13T10:04:00+00:00,2026-02-13T10:05:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,116147.0,1715.0,0.0,116147.0,116147.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977100,1770977160,2026-02-13T10:05:00+00:00,2026-02-13T10:06:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,4806.0,2865.0,2048.0,2758.0,2758.0,2865.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977160,1770977220,2026-02-13T10:06:00+00:00,2026-02-13T10:07:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,118450.0,1661.0,0.0,118450.0,118450.0,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977220,1770977280,2026-02-13T10:07:00+00:00,2026-02-13T10:08:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,106974.0,909.0,0.0,106974.0,106974.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977280,1770977340,2026-02-13T10:08:00+00:00,2026-02-13T10:09:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,111451.0,1187.0,0.0,111451.0,111451.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977340,1770977400,2026-02-13T10:09:00+00:00,2026-02-13T10:10:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,6.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,12349.0,1445.0,4096.0,8253.0,8253.0,1445.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977400,1770977460,2026-02-13T10:10:00+00:00,2026-02-13T10:11:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,107859.0,1187.0,0.0,107859.0,107859.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977460,1770977520,2026-02-13T10:11:00+00:00,2026-02-13T10:12:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,17.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,25642.0,1334.0,0.0,25642.0,25642.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977520,1770977580,2026-02-13T10:12:00+00:00,2026-02-13T10:13:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,106040.0,1720.0,0.0,106040.0,106040.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977580,1770977640,2026-02-13T10:13:00+00:00,2026-02-13T10:14:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,39343.0,2622.0,2048.0,37295.0,37295.0,2622.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977640,1770977700,2026-02-13T10:14:00+00:00,2026-02-13T10:15:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,126505.0,2132.0,2048.0,124457.0,124457.0,2132.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977700,1770977760,2026-02-13T10:15:00+00:00,2026-02-13T10:16:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,102350.0,987.0,0.0,102350.0,102350.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977760,1770977820,2026-02-13T10:16:00+00:00,2026-02-13T10:17:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,204648.0,1604.0,101376.0,103272.0,103272.0,1604.0,101376.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977820,1770977880,2026-02-13T10:17:00+00:00,2026-02-13T10:18:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,121164.0,1727.0,0.0,121164.0,121164.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977880,1770977940,2026-02-13T10:18:00+00:00,2026-02-13T10:19:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,294559.0,1839.0,95360.0,199199.0,199199.0,1839.0,95360.0,0.0,0.0,0.0,0.0,0.0,0.0
1770977940,1770978000,2026-02-13T10:19:00+00:00,2026-02-13T10:20:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,5075.0,1680.0,0.0,5075.0,5075.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978000,1770978060,2026-02-13T10:20:00+00:00,2026-02-13T10:21:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,121611.0,1875.0,2048.0,119563.0,119563.0,1875.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978060,1770978120,2026-02-13T10:21:00+00:00,2026-02-13T10:22:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,297430.0,2873.0,288128.0,9302.0,9302.0,2873.0,288128.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978120,1770978180,2026-02-13T10:22:00+00:00,2026-02-13T10:23:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,5191.0,2403.0,1024.0,4167.0,4167.0,2403.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978180,1770978240,2026-02-13T10:23:00+00:00,2026-02-13T10:24:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,119422.0,1844.0,0.0,119422.0,119422.0,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978240,1770978300,2026-02-13T10:24:00+00:00,2026-02-13T10:25:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,119186.0,1503.0,6144.0,113042.0,113042.0,1503.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978300,1770978360,2026-02-13T10:25:00+00:00,2026-02-13T10:26:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,36729.0,1836.0,2048.0,34681.0,34681.0,1836.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978360,1770978420,2026-02-13T10:26:00+00:00,2026-02-13T10:27:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,15.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,116855.0,1187.0,2048.0,114807.0,114807.0,1187.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978420,1770978480,2026-02-13T10:27:00+00:00,2026-02-13T10:28:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,118671.0,1955.0,0.0,118671.0,118671.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978480,1770978540,2026-02-13T10:28:00+00:00,2026-02-13T10:29:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,3576.0,2147.0,0.0,3576.0,3576.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978540,1770978600,2026-02-13T10:29:00+00:00,2026-02-13T10:30:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,4092.0,1217.0,1024.0,3068.0,3068.0,1217.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978600,1770978660,2026-02-13T10:30:00+00:00,2026-02-13T10:31:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,34393.0,1827.0,0.0,34393.0,34393.0,1827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978660,1770978720,2026-02-13T10:31:00+00:00,2026-02-13T10:32:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,29242.0,1907.0,2048.0,27194.0,27194.0,1907.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978720,1770978780,2026-02-13T10:32:00+00:00,2026-02-13T10:33:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,27.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,148560.0,2476.0,2048.0,146512.0,146512.0,2476.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978780,1770978840,2026-02-13T10:33:00+00:00,2026-02-13T10:34:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,2199.0,1021.0,0.0,2199.0,2199.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978840,1770978900,2026-02-13T10:34:00+00:00,2026-02-13T10:35:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,33046.0,1992.0,0.0,33046.0,33046.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978900,1770978960,2026-02-13T10:35:00+00:00,2026-02-13T10:36:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,106469.0,1124.0,0.0,106469.0,106469.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770978960,1770979020,2026-02-13T10:36:00+00:00,2026-02-13T10:37:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,205733.0,1309.0,2048.0,203685.0,203685.0,1309.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979020,1770979080,2026-02-13T10:37:00+00:00,2026-02-13T10:38:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,96998.0,385.0,0.0,96998.0,96998.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979080,1770979140,2026-02-13T10:38:00+00:00,2026-02-13T10:39:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,6.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,108294.0,1228.0,4096.0,104198.0,104198.0,1228.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979140,1770979200,2026-02-13T10:39:00+00:00,2026-02-13T10:40:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,124037.0,2373.0,4096.0,119941.0,119941.0,2373.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979200,1770979260,2026-02-13T10:40:00+00:00,2026-02-13T10:41:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,10541.0,488.0,0.0,10541.0,10541.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979260,1770979320,2026-02-13T10:41:00+00:00,2026-02-13T10:42:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,101087.0,719.0,0.0,101087.0,101087.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979320,1770979380,2026-02-13T10:42:00+00:00,2026-02-13T10:43:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,36192.0,3048.0,2048.0,34144.0,34144.0,3048.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979380,1770979440,2026-02-13T10:43:00+00:00,2026-02-13T10:44:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,123102.0,1609.0,4096.0,119006.0,119006.0,1609.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979440,1770979500,2026-02-13T10:44:00+00:00,2026-02-13T10:45:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,114136.0,1136.0,2048.0,112088.0,112088.0,1136.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979500,1770979560,2026-02-13T10:45:00+00:00,2026-02-13T10:46:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,127472.0,18289.0,12288.0,115184.0,115184.0,18289.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979560,1770979620,2026-02-13T10:46:00+00:00,2026-02-13T10:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1770979620,1770979680,2026-02-13T10:47:00+00:00,2026-02-13T10:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1770979680,1770979740,2026-02-13T10:48:00+00:00,2026-02-13T10:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1770979740,1770979800,2026-02-13T10:49:00+00:00,2026-02-13T10:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1770979800,1770979860,2026-02-13T10:50:00+00:00,2026-02-13T10:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1770979860,1770979920,2026-02-13T10:51:00+00:00,2026-02-13T10:52:00+00:00,,,,,,,,,,,,,,,,,,,,
